age,annual_income,employment_length_years,num_credit_accounts,credit_utilization,missed_payments_2yrs,loan_amount,debt_to_income_ratio,home_ownership,loan_purpose,creditworthy
31,59429.59,33,14,0.35,0,18554.43,0.592,MORTGAGE,car,0
60,64669.36,1,3,0.985,0,13552.75,0.471,RENT,debt_consolidation,0
62,15188.43,14,0,0.182,0,10502.01,0.521,RENT,debt_consolidation,0
22,65325.93,17,4,0.127,0,13241.06,0.377,RENT,car,1
48,105005.82,24,8,0.729,0,997.36,0.527,MORTGAGE,credit_card,0
31,69078.6,21,12,0.777,1,500.0,0.131,MORTGAGE,debt_consolidation,0
29,87415.09,19,5,0.672,0,26218.52,0.458,RENT,car,1
33,59024.12,10,4,0.776,1,19159.42,0.416,MORTGAGE,home_improvement,0
29,53389.2,3,3,0.694,1,500.0,0.103,RENT,other,0
42,63387.97,15,0,0.136,0,9812.54,0.21,MORTGAGE,car,1
64,37051.81,9,0,0.608,0,22924.97,0.169,RENT,home_improvement,0
46,33796.95,19,6,0.777,0,12479.87,0.273,OWN,debt_consolidation,0
52,82858.7,27,9,0.866,0,26205.04,0.159,OWN,credit_card,0
42,85191.53,19,0,0.246,0,24447.77,0.201,MORTGAGE,debt_consolidation,1
21,33195.66,20,3,0.127,1,2789.6,0.233,RENT,credit_card,0
24,76295.97,1,13,0.781,0,13710.08,0.38,MORTGAGE,other,0
32,53086.88,22,14,0.257,1,10967.2,0.144,MORTGAGE,debt_consolidation,1
31,62475.79,15,9,0.032,2,2496.86,0.223,MORTGAGE,car,0
57,65124.81,4,7,0.825,0,1911.53,0.224,RENT,credit_card,1
58,76875.71,7,8,0.506,0,7745.81,0.297,MORTGAGE,debt_consolidation,1
58,56819.8,27,5,0.327,1,9231.67,0.091,RENT,car,0
49,86023.56,32,3,0.011,1,17549.07,0.62,MORTGAGE,credit_card,1
45,61807.08,17,5,0.035,0,24397.92,0.215,RENT,credit_card,1
49,68732.05,34,10,0.793,1,19622.8,0.228,MORTGAGE,credit_card,1
38,36668.22,6,9,0.49,0,21753.35,0.355,RENT,debt_consolidation,0
50,102490.5,10,10,0.15,1,12600.44,0.54,RENT,debt_consolidation,1
55,65336.15,32,9,0.359,2,20427.0,0.341,RENT,home_improvement,0
54,70685.94,6,0,0.165,0,13664.63,0.187,OWN,car,1
48,19619.91,23,9,0.113,0,11026.75,0.361,MORTGAGE,home_improvement,1
23,36900.56,7,13,0.276,3,32073.91,0.376,MORTGAGE,car,0
52,82233.44,11,9,0.55,0,500.0,0.283,MORTGAGE,car,0
37,61311.6,16,8,0.21,0,500.0,0.591,MORTGAGE,debt_consolidation,0
53,12896.85,12,3,0.344,0,18444.3,0.598,RENT,car,0
44,77842.38,30,11,0.478,1,12615.16,0.379,MORTGAGE,car,0
59,43036.78,34,6,0.42,0,2067.14,0.087,RENT,debt_consolidation,1
35,86048.97,17,3,0.129,0,5508.5,0.362,MORTGAGE,credit_card,1
61,53067.62,18,7,0.039,0,6680.35,0.574,RENT,home_improvement,0
58,59503.55,1,1,0.035,0,23031.03,0.559,OWN,other,0
35,80937.0,8,13,0.35,0,25911.69,0.169,MORTGAGE,other,0
42,35255.15,1,10,0.719,2,29756.06,0.195,RENT,credit_card,1
44,33157.37,29,4,0.131,1,698.9,0.154,MORTGAGE,car,0
54,50677.03,7,11,0.787,1,2695.89,0.521,RENT,credit_card,0
51,73197.8,11,0,0.716,1,2079.36,0.34,RENT,car,0
58,25720.7,29,5,0.004,0,26599.71,0.236,OWN,home_improvement,0
37,18303.24,24,9,0.027,1,18755.02,0.249,MORTGAGE,other,1
43,73121.86,21,0,0.195,1,15721.79,0.221,MORTGAGE,other,1
39,41734.48,1,10,0.056,0,17066.66,0.535,MORTGAGE,debt_consolidation,1
61,46371.03,19,12,0.531,1,14489.0,0.295,RENT,other,0
34,14150.17,19,8,0.04,0,4909.72,0.184,RENT,home_improvement,1
46,40062.46,11,3,0.803,0,19618.56,0.441,MORTGAGE,debt_consolidation,0
26,54833.52,26,11,0.493,0,13324.75,0.4,MORTGAGE,debt_consolidation,0
58,75468.31,32,5,0.728,0,4197.11,0.443,RENT,home_improvement,0
37,38032.94,9,11,0.751,0,20168.57,0.502,RENT,debt_consolidation,0
35,91462.27,11,9,0.507,1,11167.91,0.126,RENT,debt_consolidation,1
46,39939.77,11,1,0.925,1,17047.35,0.071,RENT,credit_card,0
42,39971.98,29,1,0.99,0,13875.19,0.078,RENT,debt_consolidation,1
58,88821.87,2,0,0.359,2,23022.41,0.479,RENT,credit_card,0
44,59652.12,31,1,0.126,0,16981.47,0.564,MORTGAGE,car,0
43,42855.46,27,4,0.363,1,7046.7,0.252,RENT,debt_consolidation,0
25,51587.07,16,0,0.223,1,17898.03,0.5,RENT,home_improvement,1
21,84767.62,20,14,0.531,2,18192.2,0.491,MORTGAGE,debt_consolidation,0
38,87256.46,31,13,0.378,2,19602.0,0.628,MORTGAGE,car,0
64,37030.55,26,2,0.48,1,24322.87,0.329,RENT,credit_card,1
61,54066.46,9,4,0.763,0,9456.15,0.141,RENT,car,1
48,56983.45,1,11,0.274,0,21011.42,0.471,MORTGAGE,home_improvement,0
48,33302.72,23,9,0.537,0,500.0,0.5,RENT,car,1
38,53774.93,5,8,0.335,0,13920.14,0.439,RENT,credit_card,1
28,55117.1,3,14,0.785,0,12528.06,0.525,MORTGAGE,credit_card,0
21,80084.61,34,9,0.64,0,28030.61,0.254,RENT,debt_consolidation,1
35,81563.35,16,10,0.009,3,13592.98,0.49,MORTGAGE,credit_card,0
34,47757.39,22,7,0.66,0,20471.9,0.195,MORTGAGE,credit_card,1
29,50293.03,7,7,0.17,1,500.0,0.316,RENT,home_improvement,1
32,69614.43,3,4,0.724,2,11834.18,0.223,RENT,debt_consolidation,0
22,42125.85,2,7,0.567,0,7382.76,0.135,OWN,credit_card,1
47,67950.08,12,13,0.401,0,37279.6,0.07,MORTGAGE,credit_card,1
61,53066.06,0,5,0.694,0,8998.83,0.419,OWN,credit_card,0
51,33673.23,14,1,0.857,0,15659.51,0.531,MORTGAGE,home_improvement,0
40,33949.59,11,8,0.779,1,16139.18,0.243,RENT,credit_card,0
39,86835.29,18,11,0.545,0,694.7,0.286,RENT,credit_card,1
34,51558.73,20,14,0.723,0,10265.68,0.052,RENT,credit_card,0
27,91087.79,10,8,0.414,0,18642.9,0.277,MORTGAGE,car,1
47,43700.0,15,11,0.789,0,15771.5,0.205,RENT,car,0
45,61406.51,2,3,0.829,1,500.0,0.386,MORTGAGE,debt_consolidation,0
21,107638.89,10,6,0.137,1,9897.08,0.57,MORTGAGE,debt_consolidation,1
39,31737.49,34,6,0.238,0,24187.39,0.328,MORTGAGE,home_improvement,1
33,13248.08,34,4,0.27,2,20294.01,0.462,MORTGAGE,car,0
28,83304.98,17,10,0.166,0,25962.3,0.438,RENT,debt_consolidation,1
51,36810.2,32,13,0.393,1,6129.17,0.154,RENT,credit_card,1
44,54544.46,17,4,0.193,0,26528.37,0.241,MORTGAGE,debt_consolidation,1
48,42109.8,4,2,0.596,1,14600.35,0.132,MORTGAGE,car,1
52,60899.58,30,12,0.102,1,29330.0,0.312,MORTGAGE,debt_consolidation,0
64,34088.2,14,12,0.27,0,15029.74,0.538,MORTGAGE,car,1
56,51041.32,21,14,0.666,0,500.0,0.315,MORTGAGE,home_improvement,1
48,64895.94,22,3,0.399,2,22643.29,0.341,RENT,car,0
59,32817.2,10,10,0.421,0,11008.38,0.165,RENT,other,0
42,39598.15,25,10,0.798,0,11613.93,0.221,OWN,credit_card,1
64,47357.58,17,11,0.985,0,1922.13,0.565,MORTGAGE,home_improvement,0
54,23566.06,12,12,0.565,1,29599.8,0.237,MORTGAGE,home_improvement,1
49,45703.66,10,14,0.079,0,10310.09,0.452,RENT,car,0
60,57613.52,26,7,0.103,0,29175.32,0.073,MORTGAGE,credit_card,1
43,46209.92,8,1,0.969,1,11118.81,0.141,RENT,debt_consolidation,0
52,49029.72,4,2,0.679,1,6650.29,0.241,RENT,other,0
33,54562.16,30,13,0.752,1,26875.76,0.566,RENT,debt_consolidation,0
63,40573.64,11,12,0.676,2,14339.99,0.211,MORTGAGE,other,0
48,70203.38,22,0,0.18,1,14427.85,0.47,RENT,debt_consolidation,0
55,86591.52,25,5,0.448,1,3465.37,0.162,RENT,credit_card,1
41,44783.63,29,3,0.798,0,10881.39,0.387,RENT,other,0
59,65674.36,21,4,0.866,1,18858.26,0.393,RENT,home_improvement,0
24,49728.42,24,9,0.237,0,3307.38,0.392,MORTGAGE,credit_card,0
26,63040.72,29,7,0.596,0,10148.21,0.207,MORTGAGE,debt_consolidation,1
43,89447.15,33,7,0.157,0,11215.98,0.139,MORTGAGE,debt_consolidation,1
53,66190.51,1,6,0.958,1,15597.97,0.558,RENT,debt_consolidation,0
56,15984.88,26,9,0.252,1,28316.04,0.383,MORTGAGE,credit_card,0
40,64987.9,6,10,0.727,0,12300.42,0.167,RENT,credit_card,0
49,82123.0,31,0,0.231,0,8785.49,0.277,MORTGAGE,debt_consolidation,1
45,50124.88,1,2,0.616,0,39717.34,0.087,OWN,credit_card,1
63,76903.97,8,5,0.659,1,11101.33,0.331,MORTGAGE,other,0
49,39817.46,6,6,0.328,0,13284.08,0.283,OWN,car,1
39,22318.14,21,14,0.819,1,11779.38,0.143,RENT,credit_card,0
63,58105.72,0,13,0.885,0,12509.08,0.294,MORTGAGE,other,0
25,16357.51,0,9,0.855,1,15699.79,0.422,MORTGAGE,credit_card,0
64,49725.04,17,0,0.331,2,23287.17,0.601,MORTGAGE,debt_consolidation,0
27,83310.53,34,1,0.744,0,18635.89,0.437,MORTGAGE,credit_card,0
33,12985.22,18,6,0.559,0,24693.86,0.326,RENT,car,0
57,26851.07,15,8,0.593,1,24396.26,0.494,MORTGAGE,debt_consolidation,1
53,32295.29,23,9,0.477,1,16876.97,0.224,MORTGAGE,debt_consolidation,1
63,53606.96,19,2,0.6,0,18386.81,0.418,MORTGAGE,other,0
53,46954.23,13,13,0.136,0,24978.63,0.053,RENT,home_improvement,0
49,85781.0,20,7,0.409,0,4999.11,0.09,RENT,car,1
36,75995.66,0,8,0.178,0,37483.9,0.393,OWN,home_improvement,0
21,65896.0,8,0,0.28,1,10386.73,0.176,RENT,home_improvement,0
26,58203.87,23,12,0.128,0,11841.32,0.429,RENT,debt_consolidation,1
34,63651.06,11,8,0.212,1,4092.89,0.42,RENT,car,0
22,36036.39,1,3,0.782,1,4360.64,0.105,MORTGAGE,debt_consolidation,1
43,73858.63,4,4,0.55,1,23766.31,0.286,MORTGAGE,debt_consolidation,1
55,30535.03,30,5,0.024,0,35431.74,0.387,OWN,other,1
63,73378.29,11,0,0.789,1,9894.84,0.462,MORTGAGE,debt_consolidation,0
42,81095.14,0,14,0.909,0,18125.85,0.499,RENT,debt_consolidation,0
59,59639.02,25,12,0.88,0,16981.5,0.232,RENT,debt_consolidation,0
64,51123.31,18,13,0.823,1,24002.2,0.53,RENT,car,0
58,63806.82,15,5,0.992,0,34968.43,0.245,MORTGAGE,other,0
41,12000.0,31,8,0.586,2,28688.76,0.094,OWN,debt_consolidation,0
35,61649.68,10,6,0.963,1,12852.07,0.406,RENT,credit_card,0
64,52506.21,20,7,0.949,0,19758.91,0.183,RENT,home_improvement,0
31,53886.18,26,8,0.313,0,20652.52,0.118,MORTGAGE,home_improvement,0
39,70543.72,21,6,0.863,2,14819.18,0.232,MORTGAGE,debt_consolidation,0
24,53355.08,7,11,0.792,0,5136.57,0.505,MORTGAGE,debt_consolidation,0
55,29915.45,23,0,0.776,0,7811.01,0.553,MORTGAGE,credit_card,0
49,51889.14,26,2,0.896,0,25333.37,0.579,RENT,debt_consolidation,0
24,56486.22,4,13,0.384,0,26261.77,0.217,MORTGAGE,car,0
30,57528.55,5,13,0.4,1,13131.89,0.321,RENT,debt_consolidation,1
45,58562.23,23,12,0.64,1,17349.5,0.511,MORTGAGE,car,0
44,77866.12,4,5,0.738,0,25775.37,0.225,RENT,home_improvement,1
56,31107.24,30,6,0.88,0,500.0,0.262,MORTGAGE,home_improvement,0
32,58865.41,3,0,0.876,1,10982.83,0.201,OWN,car,0
61,83378.45,34,4,0.721,0,33160.84,0.365,MORTGAGE,debt_consolidation,1
40,16838.55,23,10,0.957,0,17693.77,0.413,RENT,debt_consolidation,0
57,58952.23,15,5,0.179,2,4837.06,0.265,OWN,credit_card,0
31,42121.67,9,7,0.95,0,16055.54,0.063,RENT,car,0
22,46844.37,12,1,0.064,0,24192.92,0.455,MORTGAGE,car,1
23,35094.23,26,7,0.556,0,500.0,0.389,RENT,credit_card,1
37,51269.88,26,10,0.09,1,16586.57,0.19,OWN,car,0
62,95507.62,7,8,0.568,2,11648.27,0.263,RENT,debt_consolidation,0
23,27182.53,19,8,0.39,0,500.0,0.576,RENT,debt_consolidation,0
37,29268.58,34,13,0.082,1,15737.35,0.417,OWN,debt_consolidation,0
25,26357.44,9,3,0.648,0,13771.68,0.378,MORTGAGE,other,0
61,93003.2,24,4,0.731,1,14783.19,0.422,RENT,credit_card,0
50,44828.53,6,9,0.174,0,11865.65,0.575,RENT,credit_card,0
54,54435.94,29,7,0.694,0,5807.96,0.237,RENT,home_improvement,1
52,46138.78,5,14,0.179,0,1906.77,0.205,RENT,debt_consolidation,0
49,34222.7,10,0,0.137,1,8783.79,0.277,MORTGAGE,debt_consolidation,0
55,49826.69,16,1,0.147,1,22733.27,0.511,MORTGAGE,debt_consolidation,0
21,109081.36,12,5,0.599,0,17097.63,0.117,OWN,debt_consolidation,0
59,85625.56,5,6,0.779,0,14377.44,0.164,MORTGAGE,credit_card,1
53,36235.37,22,13,0.597,0,5642.09,0.176,OWN,debt_consolidation,0
53,69246.63,0,7,0.809,1,11634.77,0.42,MORTGAGE,car,0
38,36706.5,34,6,0.591,2,21634.42,0.443,RENT,car,0
56,15919.91,1,2,0.797,1,19543.05,0.275,MORTGAGE,other,0
37,77429.24,11,6,0.977,1,10705.21,0.222,RENT,debt_consolidation,0
23,80522.04,32,7,0.391,1,500.0,0.485,RENT,credit_card,1
60,78013.15,5,8,0.15,3,8926.37,0.127,MORTGAGE,debt_consolidation,0
31,44662.96,2,9,0.135,0,10655.75,0.456,MORTGAGE,debt_consolidation,0
25,51330.93,26,6,0.597,1,6836.05,0.186,RENT,home_improvement,0
48,71494.84,2,2,0.547,1,11281.42,0.567,RENT,credit_card,0
31,63612.91,31,2,0.184,2,22348.95,0.318,RENT,home_improvement,1
58,46339.98,15,2,0.882,0,14664.33,0.403,MORTGAGE,car,0
40,19380.42,30,9,0.957,1,23907.26,0.137,RENT,debt_consolidation,0
21,57505.25,8,12,0.253,1,1424.65,0.21,OWN,other,0
62,78738.21,4,13,0.207,0,12254.42,0.435,MORTGAGE,debt_consolidation,1
43,28653.06,33,4,0.214,0,500.0,0.353,RENT,other,1
32,69052.71,26,1,0.387,3,11160.8,0.534,MORTGAGE,home_improvement,1
50,62293.92,31,9,0.853,1,5589.08,0.38,OWN,debt_consolidation,0
44,71503.26,11,0,0.596,1,26531.28,0.383,MORTGAGE,credit_card,0
22,74183.46,14,9,0.068,0,18687.41,0.522,MORTGAGE,debt_consolidation,0
54,39721.76,20,5,0.473,0,24133.47,0.284,RENT,car,0
38,19426.89,15,12,0.09,1,11135.87,0.562,MORTGAGE,debt_consolidation,0
51,43262.57,8,9,0.406,2,5822.54,0.295,MORTGAGE,car,0
60,74560.8,13,11,0.404,0,5535.93,0.231,OWN,debt_consolidation,1
47,43075.91,21,6,0.648,1,17388.95,0.499,MORTGAGE,other,0
50,39731.05,1,12,0.549,1,31291.45,0.076,MORTGAGE,debt_consolidation,0
32,14930.29,11,7,0.875,0,18711.44,0.145,RENT,home_improvement,0
31,93558.25,10,9,0.016,1,11627.09,0.109,RENT,car,1
39,73165.7,2,5,0.774,0,13301.06,0.332,RENT,debt_consolidation,1
58,71937.71,4,6,0.023,0,14718.3,0.395,RENT,debt_consolidation,0
44,76289.96,17,12,0.304,0,33239.78,0.056,MORTGAGE,credit_card,1
36,67687.58,3,5,0.88,1,26102.48,0.159,RENT,home_improvement,0
55,49624.77,12,0,0.69,0,17339.63,0.216,MORTGAGE,car,0
58,51397.19,19,5,0.172,0,15987.59,0.212,MORTGAGE,debt_consolidation,1
60,45593.58,30,5,0.491,0,17694.18,0.103,RENT,car,1
34,112964.3,3,6,0.722,0,19448.48,0.145,MORTGAGE,other,1
52,67230.06,15,1,0.937,1,11281.22,0.536,RENT,car,0
46,44796.39,3,1,0.634,1,7403.29,0.455,RENT,debt_consolidation,0
40,65240.93,15,4,0.025,0,24289.98,0.213,OWN,debt_consolidation,0
38,32760.88,16,6,0.5,0,15197.84,0.195,RENT,other,1
26,88099.15,27,0,0.153,2,23538.55,0.134,RENT,home_improvement,1
33,40456.48,15,5,0.048,1,29815.43,0.262,MORTGAGE,home_improvement,0
45,66023.88,32,4,0.599,1,19685.53,0.289,RENT,other,0
60,78451.51,4,0,0.777,0,18226.94,0.547,RENT,debt_consolidation,1
59,63464.91,1,3,0.036,0,43802.19,0.459,MORTGAGE,car,1
29,57078.34,0,4,0.784,0,16863.18,0.314,MORTGAGE,home_improvement,1
50,55237.65,12,2,0.706,1,5185.08,0.144,MORTGAGE,car,0
24,53758.3,6,11,0.752,1,12468.97,0.431,OWN,car,0
50,42312.63,3,1,0.245,1,28965.16,0.585,RENT,credit_card,0
36,45111.36,8,8,0.394,1,3352.49,0.113,MORTGAGE,debt_consolidation,1
40,87550.99,34,9,0.12,0,8227.86,0.517,RENT,other,1
52,52612.19,28,12,0.239,0,24957.84,0.149,RENT,car,1
39,37712.48,0,8,0.303,1,12555.41,0.456,OWN,credit_card,0
56,43641.45,32,8,0.319,2,14007.79,0.191,MORTGAGE,other,1
44,79208.15,7,11,0.175,0,24660.36,0.38,RENT,debt_consolidation,1
64,69863.35,14,12,0.189,0,8548.61,0.181,RENT,credit_card,1
49,67327.24,11,3,0.901,0,1782.58,0.348,RENT,other,0
34,49334.53,14,11,0.784,0,2500.03,0.38,MORTGAGE,home_improvement,0
55,67613.97,26,6,0.344,1,20236.02,0.41,RENT,car,0
38,40841.66,24,1,0.948,0,17332.19,0.426,OWN,car,0
44,49288.49,20,9,0.239,1,8766.9,0.108,RENT,credit_card,1
27,76335.7,21,14,0.407,1,4570.88,0.457,RENT,debt_consolidation,1
26,74234.11,25,2,0.814,0,12564.84,0.135,OWN,car,1
46,33397.98,6,0,0.443,0,25048.66,0.422,OWN,credit_card,1
29,36178.42,13,13,0.235,2,7477.64,0.158,RENT,credit_card,1
64,57391.45,3,8,0.369,1,9035.84,0.334,MORTGAGE,credit_card,0
58,92974.91,24,3,0.501,0,4285.31,0.263,OWN,debt_consolidation,0
51,12857.57,15,11,0.621,1,11693.28,0.602,MORTGAGE,debt_consolidation,0
53,61123.32,22,5,0.406,1,18042.71,0.417,MORTGAGE,home_improvement,0
47,24727.05,19,4,0.431,1,34036.52,0.119,MORTGAGE,car,0
23,41044.72,9,4,0.264,0,16960.03,0.435,OWN,credit_card,0
38,46982.57,4,8,0.535,0,14516.9,0.157,MORTGAGE,debt_consolidation,0
42,45748.82,34,2,0.219,0,22766.43,0.207,RENT,credit_card,1
61,43256.49,10,5,0.868,1,21265.94,0.278,MORTGAGE,car,0
30,55158.56,3,4,0.747,1,9801.05,0.497,MORTGAGE,debt_consolidation,0
42,43224.38,10,0,0.41,0,35718.54,0.569,MORTGAGE,credit_card,0
36,22825.94,31,11,0.747,0,14780.55,0.558,RENT,home_improvement,0
26,72157.13,9,0,0.007,0,17127.38,0.144,MORTGAGE,credit_card,0
25,71563.19,34,14,0.344,1,19962.14,0.103,MORTGAGE,home_improvement,0
37,73549.83,16,1,0.44,0,18112.85,0.506,OWN,car,1
24,21103.84,30,5,0.47,0,28728.58,0.209,RENT,debt_consolidation,0
23,61576.2,22,1,0.749,0,9690.82,0.371,MORTGAGE,debt_consolidation,1
36,69871.53,1,5,0.963,0,22050.44,0.588,MORTGAGE,debt_consolidation,0
29,32313.55,17,9,0.38,1,16481.12,0.173,RENT,home_improvement,1
45,55201.81,14,1,0.351,0,23844.51,0.256,MORTGAGE,other,1
21,52442.13,7,7,0.611,2,13065.13,0.567,RENT,home_improvement,0
34,95527.31,19,11,0.281,2,11846.26,0.447,MORTGAGE,other,0
40,97338.91,3,6,0.141,0,21588.66,0.566,MORTGAGE,home_improvement,0
63,18384.16,24,1,0.962,3,18221.94,0.457,RENT,debt_consolidation,0
48,109866.39,28,10,0.81,1,7617.35,0.237,MORTGAGE,debt_consolidation,1
59,34865.03,3,2,0.958,2,27110.51,0.533,OWN,home_improvement,0
36,76574.81,16,0,0.218,0,21592.58,0.468,RENT,home_improvement,0
40,76350.96,22,6,0.018,1,14332.16,0.583,OWN,credit_card,0
39,33094.82,2,4,0.437,0,10785.92,0.312,RENT,credit_card,0
60,65851.89,13,0,0.934,1,18277.18,0.347,RENT,credit_card,0
63,52634.26,9,11,0.138,0,20944.37,0.228,MORTGAGE,debt_consolidation,1
63,67195.26,1,8,0.117,0,653.32,0.198,RENT,home_improvement,0
54,60074.79,28,13,0.069,1,18381.13,0.618,OWN,home_improvement,1
43,81319.47,15,7,0.765,1,20872.99,0.607,MORTGAGE,car,0
44,56658.79,26,6,0.786,2,500.0,0.381,MORTGAGE,debt_consolidation,0
64,51306.77,20,12,0.695,0,16765.71,0.575,MORTGAGE,car,0
33,79113.41,30,1,0.053,0,21251.48,0.246,MORTGAGE,debt_consolidation,1
36,67768.71,34,5,0.723,0,20227.9,0.517,MORTGAGE,debt_consolidation,0
60,71099.89,21,11,0.449,1,22222.04,0.419,MORTGAGE,car,0
37,40379.09,12,4,0.158,0,12051.9,0.444,MORTGAGE,other,1
31,32004.22,14,13,0.295,1,5640.84,0.465,MORTGAGE,other,0
45,42510.11,28,4,0.501,0,500.0,0.4,RENT,debt_consolidation,0
35,41341.93,14,6,0.33,0,24830.01,0.519,MORTGAGE,debt_consolidation,0
60,72296.38,18,13,0.97,0,21327.59,0.266,RENT,car,0
60,76471.65,6,3,0.475,1,25516.4,0.537,RENT,car,0
34,51587.13,34,14,0.372,1,8473.73,0.171,RENT,credit_card,1
44,86480.22,22,0,0.673,1,22234.53,0.18,RENT,debt_consolidation,0
64,85106.33,11,3,0.651,0,1475.87,0.445,RENT,credit_card,0
53,60354.78,20,8,0.002,0,7174.56,0.463,MORTGAGE,debt_consolidation,0
30,36918.38,14,8,0.618,0,16133.79,0.546,MORTGAGE,debt_consolidation,0
46,89658.29,5,13,0.244,0,20968.87,0.201,RENT,home_improvement,1
48,53657.62,30,14,0.375,0,30111.11,0.081,OWN,debt_consolidation,1
49,57775.63,30,10,0.706,1,12839.42,0.349,OWN,home_improvement,1
22,47528.69,29,9,0.557,1,7208.25,0.551,OWN,home_improvement,0
34,35424.61,12,4,0.369,0,6745.66,0.584,RENT,credit_card,1
58,22689.93,8,12,0.167,1,8809.39,0.542,RENT,credit_card,0
31,68923.1,1,9,0.505,2,34989.24,0.359,MORTGAGE,other,1
34,37765.18,25,0,0.319,0,21811.86,0.525,MORTGAGE,credit_card,0
35,122309.69,11,12,0.913,1,25012.79,0.188,MORTGAGE,car,0
28,31106.38,31,5,0.534,0,12849.13,0.557,MORTGAGE,credit_card,0
27,27337.59,30,7,0.866,0,14985.16,0.362,MORTGAGE,credit_card,0
36,66223.05,4,7,0.39,0,21293.38,0.264,OWN,other,0
59,88644.9,32,12,0.827,2,10447.81,0.41,MORTGAGE,debt_consolidation,0
21,56420.97,4,4,0.057,1,12378.23,0.501,OWN,debt_consolidation,0
33,67589.33,17,5,0.298,2,8927.66,0.222,MORTGAGE,other,0
23,14441.96,16,0,0.078,0,10972.57,0.106,RENT,credit_card,0
45,40094.75,33,5,0.032,1,15440.81,0.473,MORTGAGE,debt_consolidation,1
32,31380.45,23,1,0.919,3,7604.61,0.634,RENT,other,0
55,13308.99,30,8,0.717,1,17573.81,0.42,RENT,debt_consolidation,0
46,57573.57,20,13,0.625,0,17561.24,0.128,OWN,home_improvement,1
55,12000.0,28,6,0.532,0,13386.76,0.404,RENT,car,0
48,25911.69,29,13,0.57,0,7552.86,0.114,MORTGAGE,car,1
40,43181.74,30,14,0.639,0,15944.67,0.217,OWN,credit_card,0
58,36711.71,14,0,0.827,2,10455.86,0.107,RENT,debt_consolidation,0
41,63720.99,13,7,0.597,0,15419.35,0.318,RENT,car,1
62,61722.76,34,7,0.749,0,24883.15,0.227,RENT,car,1
64,74663.57,26,5,0.281,0,3723.54,0.104,MORTGAGE,debt_consolidation,1
46,71552.44,32,12,0.977,0,34561.38,0.22,RENT,debt_consolidation,1
50,80097.88,20,5,0.032,1,14347.29,0.426,RENT,credit_card,0
32,54957.8,32,0,0.387,2,18706.55,0.249,MORTGAGE,debt_consolidation,1
56,61676.27,25,8,0.882,1,8225.25,0.149,RENT,car,1
50,66253.3,25,3,0.181,0,25279.9,0.35,MORTGAGE,other,1
60,58116.45,6,5,0.141,0,13869.36,0.464,RENT,debt_consolidation,1
32,46261.73,19,7,0.365,0,11452.94,0.507,MORTGAGE,other,0
55,47686.26,25,10,0.428,0,9820.36,0.31,MORTGAGE,car,0
41,37013.72,26,4,0.933,0,12583.57,0.441,RENT,home_improvement,0
29,64275.57,33,5,0.836,0,18765.13,0.508,RENT,other,0
28,52931.67,11,1,0.464,1,16555.3,0.44,RENT,debt_consolidation,0
45,40410.18,10,5,0.973,0,14641.26,0.34,RENT,other,0
35,40430.61,33,8,0.642,2,8597.21,0.123,RENT,debt_consolidation,1
25,28371.23,34,9,0.874,1,8077.44,0.23,MORTGAGE,credit_card,0
39,76534.51,6,4,0.246,0,10852.13,0.226,RENT,credit_card,1
49,56729.59,13,0,0.489,0,19142.48,0.267,RENT,debt_consolidation,0
35,36018.4,33,8,0.03,0,20960.34,0.573,RENT,home_improvement,1
63,72788.05,6,9,0.009,1,22173.4,0.185,MORTGAGE,credit_card,0
55,42670.13,27,1,0.705,1,14986.8,0.368,RENT,credit_card,0
43,24056.99,3,7,0.118,1,18452.06,0.615,MORTGAGE,credit_card,0
62,77466.89,6,1,0.548,0,13483.94,0.39,MORTGAGE,debt_consolidation,1
40,43183.87,27,6,0.696,2,500.0,0.205,RENT,debt_consolidation,1
27,46004.22,21,9,0.032,0,13056.66,0.578,RENT,debt_consolidation,0
22,55905.96,19,10,0.449,1,11622.06,0.255,RENT,other,0
62,80136.96,29,10,0.684,1,5648.59,0.096,MORTGAGE,car,0
63,55440.82,10,11,0.89,0,9893.45,0.287,RENT,credit_card,0
53,28619.42,17,3,0.299,0,16215.82,0.182,RENT,home_improvement,1
25,66965.29,21,12,0.974,1,4800.78,0.52,OWN,home_improvement,0
33,44330.23,25,5,0.845,0,8602.93,0.171,MORTGAGE,debt_consolidation,0
22,96534.33,11,5,0.651,1,28931.12,0.521,RENT,debt_consolidation,0
23,54975.37,22,11,0.392,0,575.64,0.07,OWN,credit_card,0
31,12000.0,15,4,0.711,1,13351.36,0.581,RENT,debt_consolidation,0
46,62862.03,18,1,0.816,0,4503.22,0.073,RENT,car,1
23,97781.15,30,10,0.303,1,8235.27,0.586,RENT,debt_consolidation,1
64,89670.25,13,9,0.993,0,13220.36,0.091,OWN,credit_card,1
41,95280.99,23,8,0.909,1,6111.81,0.55,RENT,credit_card,0
32,32565.28,32,2,0.486,1,20165.38,0.527,MORTGAGE,home_improvement,0
43,75067.35,26,9,0.723,0,27160.36,0.377,MORTGAGE,other,0
55,39116.12,34,2,0.524,1,22575.1,0.09,MORTGAGE,credit_card,1
34,59934.37,20,8,0.761,3,24221.52,0.452,RENT,debt_consolidation,0
23,26995.05,9,7,0.827,0,2582.38,0.39,RENT,home_improvement,0
23,40821.97,34,11,0.023,1,12812.36,0.376,MORTGAGE,debt_consolidation,1
